"elev","cid","lat","long","burn","cht","n","dist"
1672.6483435127,267,42.5203810816151,-112.102666588231,0,0.0807049946289062,27,0
1672.73658858008,268,42.5203816672533,-112.102605727429,1,0.00594886279296875,20,4.99999999930151
1672.942977271,269,42.5203822528593,-112.102544866625,1,0.00374429443359375,14,9.99999999901047
1673.23341299316,270,42.5203828384329,-112.10248400582,1,0.00312470556640625,9,14.142135623237
1673.46226087793,271,42.5203834239742,-112.102423145012,1,0.00251553076171875,6,18.0277563770294
1673.60690005225,272,42.5203840094832,-112.102362284203,1,0.00182976220703125,6,22.3606797771325
1670.72936009619,273,42.5203296165886,-112.103335264743,0,0.21184313671875,52,0
1670.86350013184,274,42.5203302025813,-112.103274404005,0,0.167831474609375,62,0
1670.7702912876,275,42.5203307885418,-112.103213543265,0,0.269320151367188,65,0
1670.90210125488,276,42.52033137447,-112.103152682523,0,0.271692442382812,75,0
1670.94206597803,277,42.5203319603658,-112.10309182178,0,0.232893206542969,70,0
1670.97708115527,278,42.5203325462294,-112.103030961034,0,0.319243942871094,44,0
1671.09442768701,279,42.5203331320606,-112.102970100287,0,0.354706268554688,26,0
1671.22709693115,280,42.5203337178595,-112.102909239538,0,0.303415820800781,45,0
1671.38863462549,281,42.520334303626,-112.102848378787,0,0.418849682617188,48,0
1671.43349394727,282,42.5203348893603,-112.102787518034,0,0.203540944824219,52,0
1671.49175583594,283,42.5203354750623,-112.10272665728,0,0.2170155390625,53,0
1671.78035698047,284,42.5203360607319,-112.102665796524,0,0.353672453613281,21,0
1671.83216424561,285,42.5203366463692,-112.102604935765,1,0.0453297299804687,20,4.99999999941792
1672.08560762598,286,42.5203372319742,-112.102544075005,1,0.00426296240234375,11,7.07106781165968
1672.39733851709,287,42.5203378175469,-112.102483214244,1,0.00307475927734375,10,11.1803398877072
1672.58724210449,288,42.5203384030873,-112.10242235348,1,0.00716990869140625,23,15.8113883010628
1672.72305513135,289,42.5203389885954,-112.102361492715,1,0.00583916357421875,16,20.6155281280883
1669.83173598291,290,42.5202845957151,-112.103334472558,0,0.449401846679688,47,0
1669.87013399072,291,42.520285181707,-112.103273611863,0,0.139504961914063,32,0
1669.72078926318,292,42.5202857676665,-112.103212751167,0,0.495902917480469,26,0
