"elev","cid","lat","long","burn","n","cht","dist","confidence","density1","density2","rough1","rough2"
1585.47302358338,1,42.4685533935827,-112.087983217101,1,1,0.00265736310440604,53.1507290640456,-0.0835540990078859,-0.711635151291591,-0.72338104299979,0.0669179593709968,0.0833180381382108
1585.39584993994,2,42.4685539708581,-112.087922406232,1,14,0.0076849755859375,50.0000000000931,0.0393934754339152,-0.680171558118366,-0.686979301048634,0.0732308642885781,0.037883189339636
1585.61458231152,3,42.4685545481014,-112.087861595362,1,2,0.00470960400390625,47.169905661116,0.254284256269754,-0.810165159164087,-0.783593167972604,-0.314485403395126,-0.00494553904675526
1586.09819571582,4,42.4685551253123,-112.08780078449,1,26,0.012816423828125,44.7213595513494,0.229878782657811,-0.755292376912923,-0.78436650729564,-0.165641703214135,-0.0383140242874637
1586.61408565039,5,42.468555702491,-112.087739973616,1,26,0.0257198959960937,42.7200187261653,0.139337639765267,-0.683064134767422,-0.774352323453136,-0.207287468604276,-0.184844463535447
1587.13860609863,6,42.4685562796375,-112.08767916274,1,70,0.0371709150390625,40.3112887428212,0.0295080644368995,-0.529883961019434,-0.574279727142931,-0.468471274975461,-0.346472248278451
1587.6476245957,7,42.4685568567517,-112.087618351862,1,64,0.125342244628906,38.0788655311921,-0.319082436151189,0.194756757783025,0.175037509675166,0.164233590218675,0.259031274691312
1588.11386525391,8,42.4685574338336,-112.087557540983,1,102,0.0703728881835937,36.0555127552856,-0.373478590387014,0.208067780813538,0.277615180170826,-0.626689256055093,-0.357852796051781
1588.55785632178,9,42.4685580108833,-112.087496730102,1,34,0.0242106586914063,33.5410196637203,0.339487243756328,-0.567256223673403,-0.579329471031677,-0.491471493550481,-0.401816718883046
1589.06299037939,10,42.4685585879007,-112.087435919219,1,22,0.035426357421875,31.62277660115,0.470537471947383,-0.62102741392366,-0.61097038169142,-0.390102359243432,-0.364727400808785
1589.64711144482,11,42.4685591648859,-112.087375108334,1,30,0.0318448793945312,29.15475947223,0.451538077720516,-0.499157156237949,-0.497081533947553,-0.262303407491709,-0.174130168915724
1590.35196956396,12,42.4685597418388,-112.087314297448,1,78,0.0512725141601562,26.9258240343106,0.243458710466768,-0.215463464489444,-0.166513219454917,-0.477591936122186,-0.278490011629834
1591.11949498877,13,42.4685603187594,-112.087253486559,1,82,0.0516847119140625,25.4950975661374,0.0830518602070531,-0.0860572834285602,-0.0783326116220919,-0.673438593155507,-0.499854511778492
1591.87525502051,14,42.4685608956478,-112.087192675669,1,78,0.0480964404296875,25.0000000009313,0.345934621320507,-0.373999357365699,-0.354021231063396,-0.610315234959494,-0.579738693945918
1592.62113585986,15,42.468561472504,-112.087131864777,1,11,0.00513796728515625,24.9999999981374,0.951717024938467,-0.823252129584247,-0.787779910008107,0.0732634843249628,0.0479929322630921
1593.24491799512,16,42.4685620493278,-112.087071053884,1,34,0.0102698911132813,22.3606797740087,0.710739480866806,-0.701838594527334,-0.718137652952055,0.00667291730583915,-0.108299310895593
1593.67799599805,17,42.4685626261195,-112.087010242988,1,32,0.0150246396484375,20.6155281270295,0.580739678377243,-0.598013189383204,-0.637779478223338,-0.2280215225277,-0.118449507092405
1593.7790222417,18,42.4685632028788,-112.086949432091,1,34,0.0152149311523437,18.0277563779334,0.355151593427971,-0.386984355123454,-0.414275696675474,-0.204062580051452,-0.120534689455398
1593.54226361523,19,42.4685637796059,-112.086888621192,1,4,0.00080295361328125,15.8113883023144,0.686246078789192,-0.638627033713896,-0.6794451578854,0.444050860382655,0.344962735990508
1593.13382326667,20,42.4685643563008,-112.086827810291,1,5,0.00175368522492558,15.0000000009313,0.726183705123524,-0.677747193975562,-0.714245427422024,0.229268127891569,0.320050644895603
