"elev","cid","lat","long","burn","cht","n","dist"
1308.67075750391,272,43.3006584812386,-116.989298689209,1,0.0238664360351563,24,19.9999999976135
1308.64330088135,273,43.3006584754548,-116.989237044384,1,0.024188673828125,16,14.9999999988941
1308.59604864258,274,43.3006584696378,-116.989175399559,1,0.0216003349609375,25,9.99999999871943
1308.56026247266,275,43.3006584637875,-116.989113754734,1,0.0171391010742187,14,4.99999999906868
1308.54212853369,276,43.3006584579041,-116.989052109909,0,0.0512777915039063,52,0
1308.49056589746,277,43.3006584519874,-116.988990465084,0,0.0715870791015625,41,0
1308.45912400586,278,43.3006584460375,-116.988928820259,0,0.100880260253906,9,0
1308.45618809229,279,43.3006584400544,-116.988867175434,0,0.0310688784179688,8,0
1308.44792042847,280,43.300658434038,-116.988805530609,0,0.025698828125,1,0
1309.10537343262,281,43.3006135195899,-116.989976789681,1,0.0246865048828125,38,74.9999999996508
1309.07574254785,282,43.3006135141716,-116.989915144902,1,0.01956361328125,18,69.9999999988358
1309.0296020791,283,43.30061350872,-116.989853500122,1,0.0132445498046875,14,65.0000000007567
1309.00373139893,284,43.3006135032352,-116.989791855342,1,0.01452632421875,27,60.0000000012806
1308.96437679639,285,43.3006134977172,-116.989730210562,1,0.00705229833984375,4,55.0000000003492
1308.94362965088,286,43.300613492166,-116.989668565783,1,0.0065084765625,3,50.0000000000582
1308.93775529346,287,43.3006134865815,-116.989606921003,1,0.00498722021484375,8,45.0000000004657
1308.91545751367,288,43.3006134809638,-116.989545276224,1,0.00540766650390625,5,40.0000000014552
1308.88885890967,289,43.3006134753129,-116.989483631444,1,0.010624763671875,12,35.0000000009895
1308.84715323486,290,43.3006134696288,-116.989421986664,1,0.0155449565429688,13,30.0000000011642
1308.80509680322,291,43.3006134639115,-116.989360341885,1,0.0169875268554688,11,24.9999999998836
1308.76752779639,292,43.3006134581609,-116.989298697105,1,0.0192547641601562,11,19.9999999991269
1308.73491843457,293,43.3006134523771,-116.989237052326,1,0.0220034267578125,10,15.0000000011059
1308.68583091016,294,43.3006134465601,-116.989175407546,1,0.0259500766601563,23,9.99999999947613
1308.64587435205,295,43.3006134407099,-116.989113762767,1,0.0269728237304688,29,5.00000000052387
1308.61980552002,296,43.3006134348264,-116.989052117987,0,0.0383086142578125,44,0
1308.5726130459,297,43.3006134289097,-116.988990473208,0,0.0880446420898437,57,0
1308.55397330957,298,43.3006134229599,-116.988928828428,0,0.115150311035156,29,0
1308.54878718896,299,43.3006134169767,-116.988867183649,0,0.041220087890625,10,0
1308.5462243103,300,43.3006134109604,-116.988805538869,0,0.0137938812255859,3,0
1309.24277894629,301,43.3005684965118,-116.989976797077,1,0.01382720703125,25,75.0000000001746
1309.20864559131,302,43.3005684910934,-116.989915152343,1,0.0158279750976562,26,70
1309.16733183398,303,43.3005684856419,-116.989853507609,1,0.0181606220703125,19,65.0000000005239
1309.11785378516,304,43.3005684801571,-116.989791862875,1,0.0233801826171875,36,60.000000001688
1309.06890575,305,43.3005684746391,-116.98973021814,1,0.0212964672851562,19,54.9999999993597
1309.05152612939,306,43.3005684690879,-116.989668573406,1,0.0155140849609375,7,49.999999999709
1309.04145558496,307,43.3005684635034,-116.989606928672,1,0.0126470629882813,9,45.0000000007567
1309.01832639697,308,43.3005684578857,-116.989545283938,1,0.011794505859375,8,40.0000000003492
1308.98716305957,309,43.3005684522349,-116.989483639204,1,0.0101489482421875,9,35.0000000005239
1308.95040421045,310,43.3005684465507,-116.98942199447,1,0.00632910986328125,7,29.9999999993015
1308.93613871826,311,43.3005684408334,-116.989360349736,1,0.00889383837890625,10,25.0000000006985
1308.88104426758,312,43.3005684350829,-116.989298705001,1,0.0133600908203125,11,19.999999998603
