id,type,transect,area,height,lat,long,y,ht_true,z
KOES1,segment,0,9.9999997474e-005,0.1668701171875,42.5210745120012,-112.10313063435,1,,101
KOES2,segment,0,9.9999997929e-005,0.181640625,42.5210746045744,-112.103121018238,1,,101
KOES3,segment,0,9.9999997929e-005,0.1417236328125,42.5210746326977,-112.103118096888,1,,101
KOES4,segment,0,9.9999997929e-005,0.1107177734375,42.5210746479311,-112.10311651449,1,,101
KOES5,segment,0,9.9999997929e-005,0.1099853515625,42.5210746737108,-112.103113836586,1,,101
KOES6,segment,0,9.9999997929e-005,0.1090087890625,42.5210758079518,-112.102996008786,1,,101
KOES7,segment,0,9.9999997019e-005,0.1202392578125,42.5210813649189,-112.102418555092,1,,101
KOES8,segment,0,0.008699999997589,0.1229248046875,42.5210728014145,-112.10328960132,1,,101
KOES9,segment,0,0.079500000043936,0.1041259765625,42.5210744772221,-112.103115537538,1,,101
KOES10,segment,0,0.015299999993658,0.14013671875,42.5210794562088,-112.102598215023,1,,101
KOES11,segment,0,0.004799999982424,0.105712890625,42.5210821193007,-112.102321416993,1,,101
KOES12,segment,0,0.057399999959671,0.201904296875,42.5210743133566,-112.103123204499,1,,101
KOES13,segment,0,0.051699999956327,0.174072265625,42.5210766450008,-112.102880975856,1,,101
KOES14,segment,0,0.036200000013196,0.102783203125,42.5210819824206,-112.102326284329,1,,101
KOES15,segment,0,0.004899999985355,0.157958984375,42.5210727912676,-112.103271948328,1,,101
KOES16,segment,0,0.017699999988508,0.1025390625,42.5210730469506,-112.103236038482,1,,101
KOES17,segment,0,0.004100000002836,0.23095703125,42.5210791251783,-112.102604539867,1,,101
KOES18,segment,0,0.002400000011676,0.1624755859375,42.5210794179888,-112.102574109127,1,,101
KOES19,segment,0,0.01089999999931,0.177490234375,42.5210727776022,-112.103254660505,1,,101
KOES20,segment,0,0.060600000033446,0.10791015625,42.5210748107386,-112.103043471227,1,,101
KOES21,segment,0,0.046900000043024,0.1002197265625,42.5210749126781,-112.103032881332,1,,101
KOES22,segment,0,0.059200000015153,0.1263427734375,42.5210739051454,-112.103128188802,1,,101
KOES23,segment,0,0.00240000000349,0.1165771484375,42.5210782345672,-112.102650299782,1,,101
KOES24,segment,0,0.073100000083286,0.2327880859375,42.5210742130735,-112.103049426147,1,,101
KOES25,segment,0,0.072500000049331,0.220458984375,42.5210745880207,-112.103010474808,1,,101
KOES26,segment,0,0.02650000006679,0.1448974609375,42.5210785628187,-112.102597468852,1,,101
KOES27,segment,0,0.047299999970164,0.2083740234375,42.5210757129514,-112.102884246538,1,,101
KOES28,segment,0,0.054500000014741,0.1317138671875,42.5210731332515,-112.103133531938,1,,101
KOES29,segment,0,0.031900000075893,0.1090087890625,42.5210764924878,-112.102775178029,1,,101
KOES30,segment,0,0.014899999954196,0.1170654296875,42.5210719246529,-112.103221652998,1,,101
KOES31,segment,0,0.060600000047998,0.158447265625,42.5210728890941,-112.103121475032,1,,101
KOES32,segment,0,0.023700000085228,0.2088623046875,42.5210750814876,-112.102884357175,1,,101
KOES33,segment,0,0.027800000007119,0.1451416015625,42.5210750793121,-112.10287522637,1,,101
KOES34,segment,0,0.021099999970829,0.126220703125,42.5210724959284,-112.103134251187,1,,101
KOES35,segment,0,0.023600000007718,0.1427001953125,42.5210774855408,-112.102615833185,1,,101
KOES36,segment,0,0.045099999980266,0.18994140625,42.5210792586959,-112.102431544621,1,,101
KOES37,segment,0,0.050300000008974,0.10595703125,42.5210724761956,-112.103126946227,1,,101
KOES38,segment,0,0.033700000012686,0.1524658203125,42.5210724271673,-112.103122684341,1,,101
KOES39,segment,0,0.028100000005452,0.177001953125,42.5210737617733,-112.102984041924,1,,101
KOES40,segment,0,0.055599999934202,0.1458740234375,42.5210747377223,-112.102882646718,1,,101
